broadcast_abstract,year,id,time,length,n
"Intro. to sports.REPORTER: Jessica Savitch Details given about NFL (National Football League) playoff for berth in Super Bowl between Pittsburgh Steelers and Houston Oilers (film courtesy NBC Sports); players names mentioned. Steelers' win noted to pit them against either Dallas Cowboys or Los Angeles Rams. Report on successful initiation of Women's Basketball League in New York with game between New York Stars and Chicago Hustle. Film shown. [COACH - talks to players.] Players mentioned, include member of Iowa Cornettes. Men's pro basketball player Jerry West, women's tennis star Billie Jean King and women's golf star Nancy Lopez also mentioned. [MAN - reacts to game.]REPORTER: Dick Schaap",1979,541555,210,699,12190
"Details given of emergency landing by Northwest Orient Airlines DC-10 in Fairbanks, AK; film shown. Plane said to be ferried to Minneapolis-Saint Paul for inspection. Beginning of public hearings into May 25, 1979, Chicago crash announced.REPORTER: Roger Mudd(Rosemont, Illinois) National Trans. Safety Bd. expert quoted with regard to possibility of faulty maintenance being responsible for crash of flight 191. [Metallurgist Michael MARX - testifies about engine mount crack.] [American Airlines official Robert GRAHAM - recalls crash.] [Air traffic controller Richard SHAFTIC - describes scene.] Upcoming testimony anticipated.REPORTER: Betty Ann Bowser",1979,540934,160,656,12190
"President Carter reported to declare Texas disaster area after worst tornadoes in United States in 5 years; fatalities, damage stated. Details with regard to Wichita Falls tornado given, include Associated Press photograph of tornado.REPORTER: Max Robinson(Wichita Falls, Texas) Cleanup efforts by residents reported; Jack and Jean Russell featured. [Jean RUSSELL - talks about assistance from neighbors family is recing.] Lindsey family's help to neighbors with provision of moving trucks noted. [Clifford LINDSEY - comments.] Assistance to neighborhood by personnel from Sheppard Air Force Base and Chuck Wagon, from Electra, Texas, provision of free food noted. [Jean RUSSELL - comments with regard to help.]REPORTER: Charles Murphy Tornado damage in Prairie Grove, Arkansas, and Steens, Mississippi, reported.REPORTER: Max Robinson",1979,542394,150,835,12190
Wholesale price increase for September reported.REPORTER: Frank Reynolds(NYC) Largest increase in finished consumer goods index since 1974 examined; exs. listed on screen. [Merrill Lynch economics spokesperson Albert COX - discusses increases] Inflation rate over past few mos. noted.REPORTER: Dan Cordtz Auto sales for September reported.REPORTER: Max Robinson,1979,546205,150,361,12190
"Senator Edward Kennedy's length of time in Senate noted.REPORTER: John Chancellor(DC) Importance of Senator position to Kennedy examined; background on his role there outlined. Films shown [1962 Eddie McCormack - derides Kennedy's name.] Bros.' assassinations and Chappaquiddick recalled. [KENNEDY - comments.] [Former Senator James EASTLAND - comments on Kennedy.] Kennedy's past refusals to run for president nomination, especially after Chappaquiddick recalled. [1969 KENNEDY - says will never run.] [DC attorney Fred DUTTON - comments.] Roles of Dr. Lawrence Horowitz, Carey Parker, Carl Wagner, Tom Southwick, Stephen Smith on Kennedy staff outlined; background of each given. Pierre Salinger and John F. Kennedy mentioned. [Theodore WHITE - comments on Kennedy.]REPORTER: Tom Pettit",1979,544398,280,788,12190
"Arrest of Mayor Bassam Shaka of Nablus on West Bank said to threaten months of peace in area.REPORTER: Morton Dean(Tel Aviv, Israel) Nablus shops, schools and offices reported closed in protest of arrest and threatened expulsion of mayor Bassam Shaka. Mtg. of West Bank mayors in Ruhallah detailed. PLO (Palestine Liberation Organization) mentioned.REPORTER: Bob Simon",1979,548508,110,368,12190
"Chinese vice-premier Teng Hsiao-ping's completion of Washington, DC visit with signing of documents between 2 govts. noted. Teng's interview comments about US-USSR relations reported.REPORTER: Walter Cronkite(DC) Agreements signed by President Carter and Teng and others signed by lower ranking officials noted. Chinese plans to open consulates in Houston and San Francisco and Americans' plans to open consulates in Canton and Shanghai reported Present US-China relations compared to those between United States and USSR 20 years ago. [CARTER - comments on respective security concerns of United States and China.] [TENG - (thru interpreter) comments.] Teng's earlier activities in sightseeing around Washington, DC reported Tours of Air and Space Museum with views of models of Skylab, Sputnik and Soyuz-Apollo vehicle, Lincoln Memorial, Blair House meeting with Richard Nixon and receipt of honorary degree from Temple University described. Teng's upcoming 3-city tour of American cited.REPORTER: Robert Pierpoint Teng's interview at Blair House with network correspondents noted. Film shown. Question with regard to alliance among US, China and Japan to curtail Soviet aggression said put to Teng. [TENG - (thru interpreter) didn't propose this to Carter; comments on USSR threat, views of world peace and on United States view of Sovs. Also comments on: interpretations of his statements about USSR as attempt to undercut Carter's Strategic Arms Limitation Talks (SALT) II position and on such agreements; Vietnam-Cambodia conflict; assurances to United States that he will remain in authority and his policies will continue; and that he sees no danger in present euphoric attitude between China and US.] proposals in Congress to underline United States support for Taiwan reported; apparent willingness of administration to compromise on issue, after discussing matter with Teng, stated.REPORTER: Walter Cronkite(DC) Details given about administration's move to compromise with Congress re: assuring peaceful solution to Taiwan problem. [State Department spokesperson Hodding CARTER - comments on any congress amendments to legislature with regard to issue.] Teng's reported reaction described.REPORTER: Marvin Kalb",1979,533781,550,2221,12190
"(Studio: Morton Dean) Day 50 of the hostage crisis in Iran noted.(Tehran: Bert Quint) The latest developments in Iran reviewed; details given of Finance Minister Abolhassan Bani-Sadr’s plan for a “production crusade” to counter US sanctions & to make Iran agriculturally & industrially self-sufficient, a possible criminal inquiry to investigate charges against the shah and American involvement in Iranian affairs, and the hostage situation; scenes shown of a Christmas tree being delivered to the hostages. [Potential “grand jury” member Sean MacBRIDE- outlines what is needed for an inquiry to occur.](Studio: Morton Dean) .(New York: Mitchell Krauss) The acceptance of an invitation from Ayatollah Khomeini for 3 American clergymen to visit the hostages featured. [Rev. William Sloane COFFIN- says we must approach with grave skepticism the increasing cries for national unity; compares the sanctions to the bombing of North Vietnam.] [Auxiliary Bishop of Detroit Thomas GUMBLETON- says this is a pastoral visit.](Studio: Morton Dean) Archbishop of Algiers Cardinal Leon Duval’s trip to Iran to spend Christmas with the hostages noted.",1979,547739,300,1145,12190
"REPORTER: Walter Cronkite(Middletown, Pennsylvania) Improvement in nuclear plant crisis noted. [NRC spokesperson Harold DENTON - states improving factors.] Containment building described; diagrams shown explaining gas bubble danger. Remaining problems listed; films shown. Radiation level within containment building stated.REPORTER: Gary Shepard White House order with regard to clearing all comments pertaining to Three Mile Island incident reported Govt. assignment of federal inspectors at each of 72 nuclear power plants in nation and only 23 presently on duty,",1979,546295,240,566,12190
"Sports introducedREPORTER: Sam Donaldson Retirement of pro-football player O.J. Simpson announced.REPORTER: Dan Lovett(Atlanta, Georgia) Tape shown courtesy CBS Sports. Simpson shown carrying football.REPORTER: Bob Sirkin NFL (National Football League) scores given.REPORTER: Dan Lovett(Houston, Texas) Susan Widak said to transport children with cancer to Monday Night Football games all over the country Some of children shown. [WIDAK - speaks about the children.] [Uniden cancer VICTIM - comments re: football game.]REPORTER: Al Dale Promo. for Monday Night Football made.REPORTER: Dan Lovett",1979,549236,270,595,12190
"Part 3 in series introducedREPORTER: Max Robinson(Memphis, Tennessee) Memphis police department's anti-fencing operation, a sting, featured. [Lieutenant John TALLEY - instructs officers] No. of sting operations around country since Law Enforcement Assistance Agency began funding them stated. Police undercover films shown. [OFR. and WOMAN - buy stolen credit cards.] [OFR. and MAN - buy stolen TV; ofr. mentions """"Baretta.""""] Role of fence in crime rate cited. [Memphis police director E. Winslow CHAPMAN - says public has no reluctance to buy stolen goods.] Success in court with sting evidence examined. [TALLEY - cautions officers to act safely.] [Sting operation shown.] Statistics indicating success of sting operations cited.REPORTER: Don Farmer (KBTV, Denver, Colorado)",1979,543898,260,777,12190
